x,y,harb,pt_graph,code_area,landscapes_code,landscape_norm,landscape_alpha,wind,wind_norm,wind_alpha,sst,sst_norm,sst_alpha,salinity,salinity_norm,salinity_alpha,nitrogen_norm,nitrogen_alpha,phosphorus_norm,phosphorus_alpha,oxygen,oxygen_norm,oxygen_alpha,dissolvedcarbon,dissolvedcarbon_norm,dissolvedcarbon_alpha,bathymetry
16.224,54.8895,0,2802,0,0,0.0602819750899732,74.9075127319375,12,0.0206891981445332,110.082843248232,12,0.112037068408707,74.7525967768601,20,0.0361020531283457,81.3964302729262,0.0727603952540079,68.7037018317902,0.0344094708072057,103.751260784346,1,0.0609206600130696,88.1390201638611,1,0.0305634289331109,71.0444516970053,1
16.2846,54.8812,0,2803,0,0,0.0491807481702595,174.789474253132,12,0.0497300373889573,169.420884224439,12,0.0380430008383301,157.246780453539,20,0.0395628304760522,115.11429926451,0.0607918442185902,83.0299546848376,0.0308397090309424,72.2841710206098,1,0.0448506749272586,29.477440404287,1,0.0497497922041116,57.468192426422,1
16.3451,54.8728,0,2804,0,0,0.0535391462657622,68.2914301165977,12,0.0423886170542735,107.750982035297,12,0.0502351542747191,56.6972422118143,20,0.0475568911041287,64.3252859960947,0.0374329378956243,132.770888133091,0.0366385165796632,97.89528536303,1,0.0461401034639854,124.484086213394,1,0.0426676617810735,65.8865627133713,1
16.4057,54.8645,0,2805,0,0,0.0404851853362245,89.9450683643165,12,0.0816562353894763,63.2613370030966,12,0.058093695013028,63.1292903894882,20,0.0417150442755106,114.988312415104,0.033490421971304,113.916324070425,0.031891249157595,47.6227855226287,1,0.0418932075197322,134.415575130499,1,0.030983320894417,62.162923913726,1
16.4662,54.856,0,2806,0,0,0.058231793329737,67.4579798124604,12,0.0627363576903771,71.3601391864515,12,0.0848810728032324,117.591360520271,20,0.0476828322476141,80.9849853970164,0.0387604392523738,123.96468685263,0.029654619955832,111.832602395248,1,0.0651114146172677,53.4439183103676,1,0.0933587974811478,85.1069224347059,1
16.5267,54.8476,0,2807,0,0,0.0280613199073055,66.3544309027829,12,0.0460438045825452,54.1720611234052,12,0.0259181165019185,144.519756002098,20,0.0281033125263779,143.3890384556,0.0511258118178555,105.514458379424,0.0748490177445426,113.803166036619,1,0.0508190132458858,135.192577732066,1,0.045562988049163,102.703084227706,1
16.5872,54.8391,0,2808,0,0,0.0737001849257647,71.4920702854825,12,0.0661043989844886,141.323106517994,12,0.0662098327730284,27.2290532492911,20,0.0273416849071203,135.591565161992,0.0325031481765533,98.6887573408783,0.0892399974106364,93.8727596745826,1,0.0710037317825713,28.061968794638,1,0.027320327888936,106.894807918798,1
16.6477,54.8306,0,2809,0,0,0.0374561165211143,-10.55886906505,12,0.0370873210434816,108.257972156741,12,0.0407153189598428,123.953261570182,20,0.0472981462290433,112.744913583568,0.0549193737707714,164.259729783338,0.0269501735572885,114.836895180145,1,0.0387867094692762,108.496660284297,1,0.0428771024098577,123.925088965688,1
16.7081,54.822,0,2810,0,0,0.043780069278996,38.3499457717316,12,0.0605573250414621,151.885047520243,12,0.0757146145916784,115.064975185128,20,0.0850950524776745,119.125811971319,0.0204824443415563,151.768863872985,0.0476037639264088,103.290746568566,1,0.0636870451724621,73.7136246965295,1,0.0458236339394519,154.866945162587,1
16.7685,54.8135,0,2811,0,0,0.0745781459673282,88.6295172032026,12,0.0354784067071428,128.836591304338,12,0.0816817950984176,88.2701523919948,20,0.0278261086803517,12.1990902566594,0.104341540753675,66.2780481062983,0.0376937039044261,58.1523002386835,1,0.0453963146278297,120.759286889835,1,0.0810711341733517,118.940173715268,1
16.8289,54.8049,0,2812,0,0,0.0453171792956858,150.452364561495,12,0.0511081316768984,125.441685623639,12,0.0347714729956822,86.9884421929997,20,0.0553144702240961,127.733778415565,0.0377818131711449,72.6193475320958,0.0494166115328553,97.3914417665445,1,0.0791378028874169,68.8451326468373,1,0.0354165240980857,43.007763601961,1
16.8892,54.7962,0,2813,0,0,0.0672419378388066,93.9842137948698,12,0.0230569014968497,49.2489527837311,12,0.0879652756403607,117.074980143289,20,0.0398409372676256,99.6472449310056,0.0389284501196745,57.6284772894443,0.101509204511224,79.5412390397948,1,0.0650151356944552,145.887356438782,1,0.0701648854346069,143.012092110848,1
16.9496,54.7876,0,2814,0,0,0.0757120437415231,161.954714348195,12,0.0517960618533007,92.2097430275636,12,0.0238657176138284,111.199643540993,20,0.0430847164428991,85.2620224541457,0.0498690889572471,103.41505326891,0.0719200217372085,90.857584111932,1,0.0565677082189029,92.9537666250503,1,0.053290996384848,77.8287165327914,1
17.0099,54.7789,0,2815,0,0,0.0313464892910425,96.826524877443,12,0.127952863909199,109.597622774359,12,0.0953145221428402,118.918521914029,20,0.0294144119609817,116.986868129395,0.0386997670092467,48.7377669182709,0.0414676062368759,73.3264180365257,1,0.0297938801259525,42.8913469243933,1,0.0344777959762946,57.1510757560451,1
17.0702,54.7701,0,2816,0,0,0.0560488760309873,85.4051476126514,12,0.0622092518126029,84.6757378901361,12,0.066211102238233,116.888755050204,20,0.0430715323251784,123.03564770027,0.0926394487138069,79.9221407514075,0.0498246459600893,84.6971556671108,1,0.061692172553769,60.0398431665097,1,0.0673185607244399,66.5520113300775,1
17.1304,54.7614,0,2817,0,0,0.0294806250679946,144.5667777939,12,0.0592965975858514,173.360926672071,12,0.0356693330612601,74.0728957555343,20,0.0654788169912497,36.1266678891824,0.0176861993895429,76.4470446215005,0.0433364060604481,98.2944480581853,1,0.0521030003391254,54.3037412900612,1,0.0684070753338452,112.707111146664,1
17.1906,54.7526,0,2818,0,0,0.0256305921682873,144.075019075877,12,0.0321594428631869,42.3224511219728,12,0.0429418446867513,77.8946611518442,20,0.0342040452715856,133.000277221194,0.04812888494719,68.8151040915747,0.0874398452686121,54.3646894337497,1,0.0546854032874069,117.17445811134,1,0.0493471317132278,79.3134360289633,1
17.2508,54.7438,0,2819,0,0,0.0157282989868608,-58.992736319457,12,0.0307532583495539,68.5635744954318,12,0.0353869661585842,48.1955071270853,20,0.0421320461923828,151.875035463578,0.0339221376932032,98.0019821258549,0.0261989761566047,74.6291385001953,1,0.0371767092575836,-4.84412960709774,1,0.0352662176041699,152.681373700459,1
9.8621,55.617,0,2820,0,0,0.0381380802145877,126.072688244961,12,0.0368771964392599,166.729559321964,12,0.0400680780377965,118.658081224791,20,0.0717997296037875,-54.3192444795023,0.0416025541216442,61.1970774709104,0.0547343353636869,108.444800301124,1,0.0408197831988593,111.470203602328,1,0.110395947318616,108.365435174891,1
9.92486,55.6119,0,2821,0,0,0.0203530744215606,20.5211917127362,12,0.102085746968101,107.284400146873,12,0.049422442844864,102.202443853633,20,0.0475270272237781,86.3098486707624,0.051550047293814,77.9600162179033,0.0487015298550627,73.3344765084848,1,0.0502260030099629,95.5513282226814,1,0.0406421342448404,58.6958906679386,1
9.98761,55.6068,0,2822,0,0,0.0408807443209723,72.8819219378364,12,0.0295268504737379,62.2320791371754,12,0.0894149562134018,111.681783837266,20,0.0516200465910124,80.6877779342163,0.065554423111709,80.6211925594882,0.0287557462210751,76.6681921527573,1,0.0227942108515718,76.518979858702,1,0.0367197493401803,128.492567746125,1
10.0503,55.6016,0,2823,0,0,0.0393077779964613,65.4177424360971,12,0.0679803923896163,105.517363819908,12,0.081931120094356,43.0374568536418,20,0.0548566308413622,98.6576811195776,0.0440152821048157,180.545577131065,0.0757039042246311,66.6580296478947,1,0.045509914676006,121.927986803813,1,0.108052184428181,79.1787588515778,1
10.113,55.5964,0,2824,0,0,0.0501734881869979,114.965564037506,12,0.0627799226736427,10.8328773613676,12,0.0518939617888937,143.125016886422,20,0.105253752528499,102.515892833539,0.0302159587654229,119.300594413546,0.0491968101242685,99.5673163309255,1,0.0494937910656321,118.430873434241,1,0.0414818528391906,119.8232463801,1
10.1757,55.5912,0,2825,0,0,0.0357253104956537,105.869238773535,12,0.0832510220923652,118.335134802936,12,0.0428915693566967,69.8677137010291,20,0.0933990611387709,113.501232911608,0.0566434179590591,111.012890784878,0.0610189108236167,86.0467922354528,1,0.0549646208724518,103.723729839046,1,0.0528244776271383,41.0943657371289,1
10.489,55.5645,0,2826,0,0,0.0538162401579227,63.3361712410471,12,0.0389345467772747,62.1539871413819,12,0.114500403624317,84.9311894756299,20,0.0674734623639448,36.6029532057174,0.0214193023892957,70.4074659404747,0.0311396873339115,57.9690312986712,1,0.0611657343044533,21.1149923619662,1,0.0501555500078717,95.1066190517093,1
10.5515,55.559,0,2827,0,0,0.0438576570235308,80.0611332110328,12,0.0663985835625161,165.03342665947,12,0.0417812373728083,137.530862886614,20,0.053194571443172,85.2245596131754,0.0438437752826388,81.1050824797437,0.0559364947472875,104.443772476186,1,0.0727995289933631,48.3760748174057,1,0.0400650676819785,72.3141749015046,1
10.7392,55.5425,0,2828,0,0,0.0574573042498815,135.392046496663,12,0.0796335762036214,82.9279671922808,12,0.0718714927573922,100.782097396364,20,0.0483454386427731,118.145370746727,0.0608040446620364,88.363954527091,0.0577963729557462,101.109456558015,1,0.024150340960664,41.7383702127174,1,0.0294461969779986,29.5436470172843,1
10.8017,55.537,0,2829,0,0,0.0539819996577588,93.6148763034151,12,0.0498601428787453,55.2396265880997,12,0.0490620612243321,83.4172727672546,20,0.0505893289526708,90.4740161666417,0.0848069220607998,43.9846339216885,0.0505832045088027,129.790291784989,1,0.0401872632570228,57.6535207526312,1,0.0849826429576825,128.360280878945,1
10.8642,55.5314,0,2830,0,0,0.0461687186222426,45.1670643013727,12,0.0598227787439859,46.5647944194354,12,0.0593534888555881,66.3029738693085,20,0.0598298099664686,79.311106504895,0.0206455304826732,125.338051050834,0.0308673868898651,104.43942040256,1,0.0338512715790815,5.66308390606828,1,0.0463603059353841,48.0048111619863,1
10.9267,55.5258,0,2831,0,0,0.134418293830165,87.0905777781222,12,0.0420358462887625,113.474198352777,12,0.0457884329270656,63.4048346862239,20,0.0389083296308215,76.2904341714148,0.0761557820345495,153.78648036049,0.0324053019739038,117.230645733536,1,0.105722613580715,61.3179263784028,1,0.0859108603450216,141.876795396042,1
10.9892,55.5201,0,2832,0,0,0.039955469820886,61.0223941491695,12,0.0293241389419502,29.7111671769206,12,0.0520569615704738,114.898307796075,20,0.073201800884841,106.679063414629,0.0421120349625873,88.5793227706989,0.0903775816118516,31.8519255222247,1,0.0489693684306955,125.74214300027,1,0.074727339343565,89.7534754173585,1
11.0516,55.5144,0,2833,0,0,0.039765557097103,60.1709424782471,12,0.0303188509363624,140.669632300843,12,0.0537011103984106,97.5367758978024,20,0.0526275718023601,108.902109530521,0.0312866705646052,102.083559305278,0.0328121541905379,39.8343871336432,1,0.0284902707384963,92.3295446539836,1,0.0424946265635198,114.619110074272,1
11.1141,55.5087,0,2834,0,0,0.0574560554515164,44.7220292913356,12,0.064664610170911,62.2367947412967,12,0.0296676283208721,110.595115526651,20,0.0234462155460476,103.246883718255,0.0801464233562139,90.1468714904062,0.0320428025386811,81.0696329384366,1,0.0259041162631586,62.3834956321438,1,0.0519739390325593,50.216586812244,1
12.4208,55.3813,0,2835,0,0,0.0754339539812849,176.440617295126,12,0.0636124190300683,28.3086114463687,12,0.0337683662428756,82.8660966363553,20,0.0336268092237184,87.0149301524136,0.0505634998427974,149.817927981001,0.0707260972727969,76.6208208989738,1,0.0872699164396366,52.7369559624897,1,0.0394394252220552,17.6240503330764,1
12.4828,55.3748,0,2836,0,0,0.0749160754878255,58.0971193855567,12,0.0382958823710162,48.2491275289803,12,0.032993930230741,130.921871084477,20,0.0652051125378878,84.4381166636608,0.0609976973471414,110.122727397584,0.0382807959659322,169.108385193596,1,0.113336796220571,69.9648467466729,1,0.0943055998210319,55.9959612745886,1
12.5448,55.3684,0,2837,0,0,0.0426438149879008,62.9046601924461,12,0.0212771364672752,117.553583664397,12,0.0281918662223487,74.3258538541427,20,0.036366887322045,25.7507332303262,0.0334868932214554,107.095634584836,0.0475539999661869,150.479521859445,1,0.0382865631699556,102.59223426708,1,0.0494548437108645,92.5370388102415,1
12.6068,55.3619,0,2838,0,0,0.0306799559321311,94.4184069551682,12,0.0580918335869463,58.9278136423445,12,0.0562364919551914,149.67641677798,20,0.0742600814708015,122.599799492212,0.0670840855624671,73.6255979072262,0.124092569307023,107.38486945666,1,0.0630181641881422,62.5664097199435,1,0.044658384990668,177.592402627889,1
12.6687,55.3554,0,2839,0,0,0.0450373458507834,121.293916360127,12,0.0576381524007978,114.609401847096,12,0.118382601760914,53.4525135356355,20,0.126883105413488,100.770755539001,0.0364505539890609,64.4952199355477,0.0994628363424495,153.704590395179,1,0.0329095578963325,55.5966086961137,1,0.0567517223923716,105.035335342164,1
12.7307,55.3489,0,2840,0,0,0.0661722120757366,25.2212652129825,12,0.0626060636117399,104.738722174279,12,0.0616355312164664,95.3864461627172,20,0.0413716221654013,54.6822893129467,0.0647563638713181,41.9494516247898,0.0170954986783527,94.2101407100609,1,0.0575047855761063,170.260234361998,1,0.0684730681824232,93.5979167639428,1
12.7926,55.3423,0,2841,0,0,0.0383364193809456,86.0998008489386,12,0.0444537181992934,148.274321822855,12,0.0342170942901444,100.40015888326,20,0.0789214182694838,23.4437451438358,0.0432339126234103,115.991079562866,0.0343485947293626,100.506764166166,1,0.0328271734933746,113.464918060717,1,0.0543873585797897,76.695309016903,1
12.8545,55.3357,0,2842,0,0,0.0341255561062033,107.704438883269,12,0.0477750554658287,65.2153871634562,12,0.0297137204041566,11.2427860025042,20,0.0528968981372872,95.0423014432765,0.0332006884662587,75.0669763181123,0.0548118625167052,72.7463521154256,1,0.0620280671164119,61.8971349494796,1,0.0754444477502467,134.870252775053,1
12.9163,55.3291,0,2843,0,0,0.0448935838270484,188.245367232667,12,0.0749322130042744,124.626583811044,12,0.0241350811144789,81.976783124767,20,0.047155055463878,57.0038397845055,0.0679232217611628,124.566368506997,0.0456902891790953,99.1016968543054,1,0.0361402431659309,159.38568723615,1,0.051285425511677,75.9292867607934,1
12.9782,55.3224,0,2844,0,0,0.0554786194236561,166.887288153372,12,0.0353849548572964,80.7845827109791,12,0.0306330869513814,170.107503833665,20,0.0648954693819831,64.813012838981,0.044270770865656,65.7105657455474,0.0421253318308222,72.7456547401087,1,0.0647275768039926,79.8559607308949,1,0.0621782463055541,196.180105258894,1
13.04,55.3157,0,2845,0,0,0.0540835526773118,79.0113086049851,12,0.0600172030961643,103.365730197956,12,0.040593113514692,89.3789464849626,20,0.0416845153539003,116.641258436019,0.0545322482711258,114.925204205927,0.0645497935290758,55.1074074663496,1,0.0557676516162068,87.2095819240261,1,0.0594478305449202,70.2223071837062,1
13.1018,55.309,0,2846,0,0,0.047971953901896,137.882682582093,12,0.0176416542041814,73.2318879170517,12,0.0516588488465773,142.216470597757,20,0.0878085664662636,184.775929831183,0.0289003765992503,166.712538302382,0.045890652479532,77.1119021778376,1,0.0535833364392427,52.1308729380361,1,0.0591746656116487,109.55551500329,1
13.1636,55.3022,0,2847,0,0,0.0247585516599207,64.9174160879933,12,0.0645963668718793,99.0792709427735,12,0.125796929250725,130.231276028358,20,0.0339566977425987,87.5631058499768,0.0154590831142505,153.567029102611,0.0757200556540222,155.447765738252,1,0.0770065412089379,73.0521509994234,1,0.0461448040984046,76.5648718117452,1
13.2254,55.2954,0,2848,0,0,0.0468213175359489,70.8311310677047,12,0.0556312700223365,64.2385748016802,12,0.0409488215447486,116.409385822113,20,0.0865540276276372,93.0399770009438,0.0328824142284688,64.6206821424277,0.0191046585156816,92.766550592877,1,0.0351452144056392,69.3389066650398,1,0.0900161559322789,18.1979711196233,1
13.2871,55.2886,0,2849,0,0,0.0769335220926389,92.0538584753095,12,0.0458138275510438,102.409129762085,12,0.0360147274512969,103.000202819122,20,0.0528342201894356,116.597013910315,0.045549343932935,108.713937252196,0.0526887562132811,99.1199684346334,1,0.0468698152666042,143.577677157896,1,0.0569361482242167,85.8155080922153,1
13.3488,55.2817,0,2850,0,0,0.0248764439728025,60.8094270740391,12,0.0841909081448676,81.8973216409101,12,0.0498061988437021,93.3004097947583,20,0.0978692029978677,112.518805082763,0.0464226359260199,101.401395066396,0.0244388210356356,152.312689604046,1,0.0600717168429368,121.917406546469,1,0.0811618275589621,51.155283725134,1
13.4105,55.2748,0,2851,0,0,0.0261013105254071,61.8883055211425,12,0.0626791964020502,106.936118161708,12,0.0425809299705304,48.221989663397,20,0.0751712776114596,142.55737483408,0.0381364695006847,122.209253100166,0.0469703692811732,138.626980798272,1,0.036105828744158,140.164799012716,1,0.0456702778469046,85.2771864794917,1
13.4722,55.2679,0,2852,0,0,0.0882980443687172,83.5307276941599,12,0.0416140151848986,83.7390882378611,12,0.0460825071640694,79.2544004750212,20,0.155091300104206,58.0288035349015,0.0315975091807104,103.820484274097,0.0717896604787558,114.920244588116,1,0.0523346018002913,149.053843078973,1,0.0634606710548257,62.2692410228325,1
13.5339,55.261,0,2853,0,0,0.054214991523095,83.6611740662779,12,0.0395731192544399,168.105942142163,12,0.0892468507053258,85.3237451427525,20,0.0701042016722891,60.8734073256077,0.0456897373863012,77.7225991001771,0.0426777422566665,91.0506421429345,1,0.0416557428047389,85.4563683551449,1,0.0504165775471879,163.20093511594,1
13.5955,55.254,0,2854,0,0,0.0483825606395729,105.920337495578,12,0.0327206344297272,101.913399394718,12,0.0466787036343692,-1.58520741892576,20,0.0526868616933183,101.998721313136,0.0581771886189136,85.5612701340337,0.0405282497799514,75.0006791205218,1,0.0205926748075178,57.2416780105592,1,0.0595214201634061,129.915732893685,1
13.6571,55.247,0,2855,0,0,0.0834861449283414,98.3887349101382,12,0.053609079159592,153.601795658605,12,0.0956205994060575,106.647566594279,20,0.0618179133543907,40.0146638055951,0.0398856116618073,151.112725166073,0.067788101779116,31.6836950182009,1,0.0189817009281052,91.5276573888342,1,0.0366497683709284,102.452099772582,1
13.7187,55.2399,0,2856,0,0,0.0609351772957311,89.9730692601836,12,0.0357400839447677,40.3035977726421,12,0.0309881305486243,95.2321572397782,20,0.042157103408427,82.228223384,0.0721213804958016,102.557695785732,0.0406510893072489,95.2778731165301,1,0.0704259989895542,131.075030310598,1,0.0671284171441659,69.2384898639862,1
13.7803,55.2329,0,2857,0,0,0.0622000948666824,78.4482191328683,12,0.0291012886999029,31.7922581620132,12,0.0265153381777231,109.486384854042,20,0.0291718679504201,13.7422273854004,0.0584352196452947,70.3749597118323,0.0447495588786386,119.473398768736,1,0.0337288819708445,163.189559164517,1,0.0566033310888523,17.9642365083693,1
13.8418,55.2258,0,2858,0,0,0.0544031371742939,114.360677828889,12,0.0386104320587903,60.9453881799367,12,0.0464387340770991,73.9856552948893,20,0.0211797322755047,115.142787607488,0.0510621367235225,100.15147167446,0.0606882172467048,92.4731268544288,1,0.0437124126281672,80.5689367773796,1,0.0463189398198275,129.098356753802,1
13.9034,55.2186,0,2859,0,0,0.0563137069076127,108.239042651418,12,0.0431194893012173,72.7629576986221,12,0.0273017819516909,115.759827633592,20,0.126660978083497,39.5754499887353,0.0392004716148684,126.80589772554,0.0501578477709618,30.8827762681757,1,0.0672036398449305,132.196419470732,1,0.042144596232877,129.284666400575,1
13.9649,55.2115,0,2860,0,0,0.0357671278894074,98.220569360889,12,0.0335672792923166,55.2267077635176,12,0.0479953281406589,75.9799956691287,20,0.0284359329445703,164.086178618105,0.0319747588028305,37.22733615428,0.0586082142841459,64.2053262596276,1,0.04107695737003,66.5175186279818,1,0.070220068875903,74.4184569536562,1
14.0264,55.2043,0,2861,0,0,0.0739691065768447,86.1646019851421,12,0.0446119053101653,96.1709331484319,12,0.0477347024117351,128.490930004156,20,0.0785661441801624,129.622074693377,0.0706541934695552,123.16626947908,0.0542962485979149,3.58726618515037,1,0.104938579943543,50.1408301099151,1,0.0522542827712048,99.5825357515617,1
14.0878,55.197,0,2862,0,0,0.0461578540155958,81.1688862460047,12,0.0338680115564853,84.6166899021115,12,0.0491222928118639,73.2234979758784,20,0.119493325147971,49.5784905458129,0.0214132195942993,32.1873553254315,0.0685388397403424,31.0627241402415,1,0.071457814602487,-17.5749889602725,1,0.0559425393686579,76.5867282745755,1
14.1493,55.1898,0,2863,0,0,0.0539553997678412,92.4299384424486,12,0.0236246636345684,12.3750421652771,12,0.0526667970833814,159.614957372602,20,0.0554988462279279,83.3899027880207,0.0603449986251167,67.2026702240576,0.0441084558371118,109.486569413605,1,0.0593016372088817,110.744897619403,1,0.0759584626269271,113.188271128416,1
14.2107,55.1825,0,2864,0,0,0.0376719452761689,91.6668788957181,12,0.0325511795841863,98.6635778603493,12,0.0946097302155674,122.505551212443,20,0.046342969110575,95.8278263724494,0.0550790356926231,76.3634565237945,0.0994038267970603,57.8133438324838,1,0.0422706725947698,50.6721223920984,1,0.0762641737832664,105.119925740006,1
14.2721,55.1752,0,2865,0,0,0.0366450808170741,138.832096099992,12,0.066248525110876,39.6735544536176,12,0.0312829847080978,131.944015086234,20,0.0515564564239468,71.1049454657831,0.0454177591686771,16.5496028875806,0.0481494641190348,167.547601370244,1,0.0509054834024386,98.646378503263,1,0.0510981570184067,117.165335421353,1
14.3334,55.1678,0,2866,0,0,0.061113472516231,100.425771207075,12,0.0466153902117681,143.202330754957,12,0.0612293987659956,50.7811600809597,20,0.043829247675538,60.6018328118842,0.0577407369264489,51.8912030558157,0.0437573367730557,101.831395462284,1,0.13935703139829,94.640671828135,1,0.0658527471234499,98.4919786223466,1
14.3948,55.1604,0,2867,0,0,0.0389185372831446,137.188484906242,12,0.132313498344111,160.450368205602,12,0.0764440137713216,123.083409369925,20,0.0711890889887281,134.001936216812,0.0524621766350746,138.938758567524,0.0416375993482703,104.46812183944,1,0.0514599267368691,78.8127968510435,1,0.0501692553546141,139.592954146969,1
14.4561,55.153,0,2868,0,0,0.108161032169688,88.0757817544975,12,0.0174219607374256,149.672471647901,12,0.0263419317607756,108.910387156711,20,0.0389855198982069,98.7468819229466,0.0908458211655971,128.088315937809,0.0356757021500888,109.277867466734,1,0.0564324284168129,77.9013332652307,1,0.0757387801032882,66.4214613425444,1
14.5174,55.1456,0,2869,0,0,0.0407145099993787,72.9862659842132,12,0.0583975023993188,15.3127759602089,12,0.0245563949173664,88.7767863573827,20,0.0367563987883393,109.03141036386,0.0522989411517082,94.5471078084654,0.0695212690231812,115.612172860851,1,0.0529082240839566,117.311430542924,1,0.0407734798723224,-6.00343566744544,1
14.5787,55.1381,0,2870,0,0,0.110525519611665,121.72012360282,12,0.0744181251801345,49.3382742822574,12,0.0485408865050816,101.772676913173,20,0.05263569323111,113.887398048837,0.0639893968920302,88.6449542246179,0.0515593637488578,157.501553719909,1,0.0497273881857203,28.3204613549995,1,0.0514664587446688,70.7096799403501,1
14.64,55.1306,0,2871,0,0,0.0294081776706737,117.843086298607,12,0.0529847254870731,-11.2949391172705,12,0.0415792203223607,158.391031437811,20,0.0589315412465801,123.943584383199,0.0371209234850681,68.9151628169795,0.0389825840435455,94.2413260603353,1,0.0501362103701666,137.194504410359,1,0.0248284596997832,130.457489182848,1
14.7012,55.1231,0,2872,0,0,0.0629170195027512,75.736397397552,12,0.0236885595263461,34.2541290947868,12,0.0358866999788383,66.0051643712897,20,0.0906266081366628,129.083958621952,0.0295679854725186,47.3365322413599,0.0618768806267661,47.7768485833354,1,0.0517678163417977,77.1416156997329,1,0.0736274797036283,93.4091144072435,1
15.1902,55.0617,0,2873,0,0,0.0728732463668603,137.283397816194,12,0.0408674105534529,55.8591019169461,12,0.0229051878747746,56.3325531289116,20,0.0570626774212534,128.9749827477,0.0498542507856314,107.03034592698,0.0596262888655266,45.921197755935,1,0.0860196064487108,58.7549800645484,1,0.0392156573160889,70.6941258241631,1
15.2512,55.0539,0,2874,0,0,0.0822577505781588,49.6435887335743,12,0.0337955032778181,31.2855057352983,12,0.064806809384765,158.701344599573,20,0.0617834820236223,186.366394651837,0.037742074469932,73.3222989333219,0.0839923021205241,168.538681034724,1,0.0241938011568289,146.047223786741,1,0.0628934887180923,96.8950521649045,1
15.3122,55.046,0,2875,0,0,0.0569071848714676,167.672503260737,12,0.0170266408491651,74.5971643612279,12,0.0723746455617641,97.1147364779928,20,0.0418638973323285,93.2718971714816,0.0231162189182021,67.9502913579402,0.0241275535963386,50.412157864644,1,0.0264453051250122,137.949560850433,1,0.0321643607814832,48.6981778196612,1
15.3732,55.0381,0,2876,0,0,0.0375139429008485,114.20701436835,12,0.0627459106328014,161.667616014336,12,0.0664766837521625,36.143566200682,20,0.0544376309925069,9.7328688711475,0.0471547192140474,96.2163539831653,0.0525300396120547,122.859358988785,1,0.0409764714713951,82.7851583474898,1,0.0398261118761097,60.4327601776701,1
15.4342,55.0302,0,2877,0,0,0.0238185308436578,-10.0500312552911,12,0.0362739887277311,145.734896060866,12,0.0632284246735144,105.057280288043,20,0.0641970784935472,78.6412717110382,0.0660951617422828,123.97804008355,0.0557731827292338,98.0829913692221,1,0.0632890874581105,110.04304216766,1,0.0423496374465864,71.2482007455151,1
15.4951,55.0223,0,2878,0,0,0.0444566167005936,140.080486997189,12,0.0451546568370054,30.1347792805965,12,0.0680006271486604,33.5925463963002,20,0.0605219268895286,109.003590662011,0.0801085168411025,72.268143510903,0.0385334721013322,49.4172872741913,1,0.0281923977125741,54.4392047715278,1,0.0269152159273809,123.425188230233,1
15.556,55.0143,0,2879,0,0,0.0489568737015749,61.9642572295455,12,0.0442500501968638,81.9304791693703,12,0.0769619573381016,98.46429439536,20,0.0350530221251859,84.3760590849304,0.0662163738463522,61.3142332610014,0.0683505145741239,88.48918062973,1,0.0497078178200156,91.1779207634547,1,0.0673400709102704,106.538550175359,1
15.6169,55.0063,0,2880,0,0,0.0922136327321899,145.296333463577,12,0.0196773513193304,100.850069766743,12,0.0410883261739053,107.945346807149,20,0.043231179713599,98.4887430277985,0.030486046092017,71.1272376933969,0.0411615950276373,76.9063119338529,1,0.0413366154852834,70.774585222768,1,0.0230581823137119,149.844652058707,1
15.6777,54.9983,0,2881,0,0,0.0423179268087643,72.9128083670367,12,0.0705515370403628,71.2189018524799,12,0.0647813644659982,85.2631395696748,20,0.044928098588084,48.4895482796763,0.051393994134381,85.4182281080783,0.0209178529537809,45.28291045151,1,0.0557906860580136,158.323088372181,1,0.0574804457512875,143.547164702105,1
15.7386,54.9903,0,2882,0,0,0.0413506891689824,133.916016684329,12,0.101938125893974,114.858125414095,12,0.0840777615338735,20.7802270208749,20,0.0495034315382308,42.4573555002529,0.0425796251636091,156.635571220244,0.0406645073622837,68.6177818050614,1,0.033031721680821,105.030425981313,1,0.0372152577206961,47.0590386450151,1
15.7994,54.9822,0,2883,0,0,0.0366341828060379,93.5404733510747,12,0.113704242229991,83.7339786677564,12,0.0360741499347685,7.40897273019652,20,0.0483801738837991,60.7589617413193,0.0776816507925724,79.363054309598,0.0564705154793226,91.513029609005,1,0.0771545696881946,54.9054102413342,1,0.0570532165317011,154.245846355628,1
15.8601,54.9741,0,2884,0,0,0.0649983680159311,129.710912624615,12,0.0398645166404166,73.6025436671602,12,0.0243399057286985,161.072449824114,20,0.0471692538752042,115.928498387973,0.0913319789203824,84.5066925889335,0.0378772458693282,114.648892579482,1,0.0366710894248562,27.9672312242081,1,0.0682209048451137,45.8601956883312,1
15.9209,54.9659,0,2885,0,0,0.0240095685109927,60.1066878054905,12,0.05606094976176,39.4361661473552,12,0.0545093744373746,61.4433165610878,20,0.0164967738269789,62.9300085951967,0.026622666815529,88.2054024815592,0.0617437730134686,46.5199535933555,1,0.0648289992266818,80.0042664459319,1,0.0376868956660803,108.735682341815,1
15.9816,54.9577,0,2886,0,0,0.0593785180957556,122.835413766682,12,0.0671123948011497,100.91911817252,12,0.0736886011184019,116.270740661199,20,0.0520727179471137,74.7014835295411,0.030400053919354,67.161134668865,0.0303399111626323,119.520156278516,1,0.0629787744297172,165.687272246206,1,0.0470333198549922,112.75618971583,1
